🕘️更新时间,#genre#
江西卫视,http://111.162.205.11:8686/rtp/225.1.2.29:5002
江西卫视,http://39.77.27.74:4002/rtp/239.253.254.47:8000
江西卫视,http://113.119.25.243:58888/udp/239.77.1.219:5146
江西卫视,http://114.107.45.103:8188/rtp/238.1.78.26:6136
江西卫视,http://223.167.230.129:4022/rtp/239.45.1.122:5140
江西卫视,http://118.180.142.49:65535/udp/239.255.30.71:8231
江西卫视,http://114.254.35.130:18888/rtp/239.3.1.123:8164
江西卫视,http://171.113.208.108:4022/rtp/239.69.1.126:10394
江西卫视,http://121.29.141.118:4022/rtp/239.253.92.19:6145
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://111.162.205.11:8686/rtp/225.1.1.154:5002
辽宁卫视,http://39.77.27.74:4002/rtp/239.253.254.92:8000
辽宁卫视,http://113.119.25.243:58888/udp/239.77.1.103:5146
辽宁卫视,http://114.107.45.103:8188/rtp/238.1.78.21:6096
辽宁卫视,http://114.254.35.130:18888/rtp/239.3.1.210:8056
辽宁卫视,http://118.180.142.49:65535/udp/239.255.30.69:8231
辽宁卫视,http://223.167.230.129:4022/rtp/239.45.1.123:5140
辽宁卫视,http://121.29.141.118:4022/rtp/239.253.92.115:6056
辽宁卫视,http://171.113.208.108:4022/rtp/239.69.1.71:10066
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
内蒙古卫视,http://116.235.57.22:4022/rtp/239.45.1.238:5140
内蒙古卫视,http://114.107.45.103:8188/rtp/238.1.78.103:6696
内蒙古卫视,http://106.83.119.210:8188/rtp/235.254.198.42:1444
内蒙古卫视,http://114.254.35.130:18888/rtp/239.3.1.43:8176
内蒙古卫视,http://223.167.230.129:4022/rtp/239.45.1.238:5140
内蒙古卫视,http://222.83.161.120:9003/udp/239.81.0.54:4056
内蒙古卫视,http://111.227.194.26:4022/rtp/239.254.200.84:8176
内蒙古卫视,http://61.159.134.76:4022/rtp/238.255.2.53:5999
内蒙古卫视,http://115.171.216.99:4000/rtp/225.1.8.156:8176
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://61.159.134.127:4022/rtp/238.255.2.75:5999
宁夏卫视,http://116.235.57.22:4022/rtp/239.45.1.213:5140
宁夏卫视,http://114.107.45.103:8188/rtp/238.1.78.109:6744
宁夏卫视,http://106.83.119.210:8188/rtp/235.254.198.45:1456
宁夏卫视,http://223.167.230.129:4022/rtp/239.45.1.213:5140
宁夏卫视,http://106.59.2.72:55555/rtp/239.200.200.60:8308
宁夏卫视,http://222.83.161.120:9003/udp/239.81.0.60:4056
宁夏卫视,http://223.14.160.19:9901/tsfile/live/0112_1.m3u8?key=txiptv
宁夏卫视,http://118.193.105.26:9901/tsfile/live/0112_1.m3u8?key=txiptv
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://39.77.27.74:4002/rtp/239.253.254.195:8000
青海卫视,http://113.119.25.243:58888/udp/239.253.43.125:5146
青海卫视,http://183.236.43.98:4013/udp/239.253.43.125:5146
青海卫视,http://114.254.35.130:18888/rtp/239.3.1.44:8184
青海卫视,http://106.83.119.210:8188/rtp/235.254.198.43:1448
青海卫视,http://223.167.230.129:4022/rtp/239.45.1.230:5140
青海卫视,http://114.107.45.103:8188/rtp/238.1.78.102:6688
青海卫视,http://106.59.2.72:55555/rtp/239.200.200.58:8300
青海卫视,http://222.83.161.120:9003/udp/239.81.0.53:4056
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://39.77.27.74:4002/rtp/239.253.254.78:8000
山东卫视,http://113.119.25.243:58888/udp/239.77.1.142:5146
山东卫视,http://223.167.230.129:4022/rtp/239.45.3.238:5140
山东卫视,http://114.107.45.103:8188/rtp/238.1.78.169:7224
山东卫视,http://121.29.141.118:4022/rtp/239.253.92.207:8109
山东卫视,http://114.254.35.130:18888/rtp/239.3.1.209:8052
山东卫视,http://171.113.208.108:4022/rtp/239.69.1.69:10054
山东卫视,http://116.235.57.22:4022/rtp/239.45.3.238:5140
山东卫视,http://118.180.142.49:65535/udp/239.255.30.139:8231
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
山西卫视,http://116.235.57.22:4022/rtp/239.45.1.229:5140
山西卫视,http://114.107.45.103:8188/rtp/238.1.78.95:6632
山西卫视,http://114.254.35.130:18888/rtp/239.3.1.42:8172
山西卫视,http://223.167.230.129:4022/rtp/239.45.1.229:5140
山西卫视,http://222.83.161.120:9003/udp/239.81.0.49:4056
山西卫视,http://106.118.20.156:8188/rtp/239.254.200.83:8172
山西卫视,http://61.159.134.127:4022/rtp/238.255.2.71:5999
山西卫视,http://111.162.205.11:8686/rtp/225.1.1.50:5002
山西卫视,http://115.171.216.39:4000/rtp/225.1.8.155:8172
陕西卫视,http://202.107.163.92:5555/udp/238.125.5.121:5140
陕西卫视,http://222.82.207.128:8188/udp/238.125.5.121:5140
陕西卫视,http://106.59.2.72:55555/rtp/239.200.200.55:8288
陕西卫视,http://116.235.57.22:4022/rtp/239.45.1.232:5140
陕西卫视,http://114.107.45.103:8188/rtp/238.1.78.88:6576
陕西卫视,http://114.254.35.130:18888/rtp/239.3.1.41:8140
陕西卫视,http://111.227.194.26:4022/rtp/239.254.200.82:8140
陕西卫视,http://223.167.230.129:4022/rtp/239.45.1.232:5140
陕西卫视,http://106.83.119.210:8188/rtp/235.254.198.40:1436
陕西卫视,http://222.83.161.120:9003/udp/239.81.0.89:4056
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
四川卫视,http://106.83.119.210:8188/rtp/235.254.198.175:7980
四川卫视,http://183.236.43.98:4013/udp/239.77.1.215:5146
四川卫视,http://223.167.230.129:4022/rtp/239.45.1.83:5140
四川卫视,http://144.255.32.94:8288/udp/239.21.2.15:5002
四川卫视,http://111.162.205.11:8686/rtp/225.1.1.123:5002
四川卫视,http://144.255.31.207:6688/udp/239.21.2.15:5002
四川卫视,http://118.180.142.49:65535/udp/239.255.30.91:8231
四川卫视,http://114.107.45.103:8188/rtp/238.1.78.30:6168
四川卫视,http://116.235.57.22:4022/rtp/239.45.1.83:5140
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视,http://183.236.43.98:4013/udp/239.77.0.130:5146
深圳卫视,http://183.236.43.98:4013/udp/239.77.1.3:5146
深圳卫视,http://113.119.25.243:58888/udp/239.77.0.130:5146
深圳卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://39.77.27.74:4002/rtp/239.253.254.91:8000
深圳卫视,http://111.162.205.11:8686/rtp/225.1.1.117:5002
深圳卫视,http://144.255.32.94:8288/udp/239.21.1.93:5002
深圳卫视,http://114.107.45.103:8188/rtp/238.1.78.156:7120
深圳卫视,http://114.254.35.130:18888/rtp/239.3.1.134:8020
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://113.119.25.243:58888/udp/239.253.43.113:5146
三沙卫视,http://114.107.45.103:8188/rtp/238.1.78.27:6144
三沙卫视,http://114.254.35.130:18888/rtp/239.3.1.155:4120
三沙卫视,http://223.167.230.129:4022/rtp/239.45.1.82:5140
三沙卫视,http://222.83.161.120:9003/udp/239.81.0.242:4056
三沙卫视,http://111.162.205.11:8686/rtp/225.1.2.181:5002
三沙卫视,http://183.236.43.98:4013/udp/239.253.43.113:5146
三沙卫视,http://106.59.2.72:55555/rtp/239.200.201.136:8140
三沙卫视,http://116.235.57.22:4022/rtp/239.45.1.82:5140
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://111.162.205.11:8686/rtp/225.1.1.111:5002
天津卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://106.83.119.210:8188/rtp/235.254.198.67:1544
天津卫视,http://223.167.230.129:4022/rtp/239.45.1.124:5140
天津卫视,http://114.107.45.103:8188/rtp/238.1.78.20:6088
天津卫视,http://171.113.208.108:4022/rtp/239.69.1.68:10048
天津卫视,http://121.29.141.118:4022/rtp/239.253.92.91:8021
天津卫视,http://222.83.161.120:9003/udp/239.81.0.113:4056
天津卫视,http://106.118.20.156:8188/rtp/239.254.200.54:1234
西藏卫视,http://38.75.136.137:98/gslb/dsdqpub/xzws.m3u8?auth=testpub
西藏卫视,http://114.107.45.103:8188/rtp/238.1.78.101:6680
西藏卫视,http://106.83.119.210:8188/rtp/235.254.198.46:1460
西藏卫视,http://223.167.230.129:4022/rtp/239.45.1.231:5140
西藏卫视,http://222.83.161.120:9003/udp/239.81.0.55:4056
西藏卫视,http://106.59.2.72:55555/rtp/239.200.200.61:8312
西藏卫视,http://123.191.15.105:1111/rtp/232.0.0.114:1234
西藏卫视,http://116.235.57.22:4022/rtp/239.45.1.231:5140
西藏卫视,http://114.254.35.130:18888/rtp/239.3.1.47:8164
西藏卫视,http://106.118.20.156:8188/rtp/239.254.200.88:8164
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
新疆卫视,http://202.107.163.92:5555/udp/238.125.3.174:5140
新疆卫视,http://114.107.45.103:8188/rtp/238.1.78.110:6752
新疆卫视,http://106.83.119.210:8188/rtp/235.254.198.47:1464
新疆卫视,http://223.167.230.129:4022/rtp/239.45.1.116:5140
新疆卫视,http://222.83.161.120:9003/udp/239.81.0.46:4056
新疆卫视,http://106.59.2.72:55555/rtp/239.200.200.62:8316
新疆卫视,http://222.82.207.128:8188/udp/238.125.3.174:5140
新疆卫视,http://116.235.57.22:4022/rtp/239.45.1.116:5140
新疆卫视,http://123.191.15.105:1111/rtp/232.0.0.18:1234
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://39.77.27.74:4002/rtp/239.253.254.196:8000
云南卫视,http://223.167.230.129:4022/rtp/239.45.0.4:5140
云南卫视,http://118.180.142.49:65535/udp/239.255.29.2:8231
云南卫视,http://202.107.163.92:5555/udp/238.125.5.32:5140
云南卫视,http://114.107.45.103:8188/rtp/238.1.78.89:6584
云南卫视,http://114.254.35.130:18888/rtp/239.3.1.26:8108
云南卫视,http://106.118.20.156:8188/rtp/239.254.200.68:8108
云南卫视,http://116.235.57.22:4022/rtp/239.45.0.4:5140
云南卫视,http://106.83.119.210:8188/rtp/235.254.198.25:1376

☘️港澳频道,#genre#
凤凰卫视资讯台,http://118.180.142.49:65535/udp/239.255.30.70:8231
凤凰卫视资讯台,http://106.118.20.156:8188/rtp/239.254.201.3:5227
凤凰卫视资讯台,http://111.227.194.26:4022/rtp/239.254.201.3:5227
Love Nature,https://bamus-lovenature-lg.amagi.tv/hls/amagi_hls_data_bamusaAAA-bamus-lovenature-lg/CDN/master.m3u8
Love Nature,https://live-manifest.production-public.tubi.io/live/470abd8a-dea0-41a1-98bc-bf7f98671ab5/playlist.m3u8
Nickelodeon,http://23.237.104.106:8080/USA_NICKELODEON/index.m3u8
ROCK Action,http://202.80.222.20/cdn/iptv/Tvod/001/channel2000120/1024.m3u8
ROCK Entertainment,http://202.80.222.20/cdn/iptv/Tvod/001/channel2000110/1024.m3u8
FashionTV Paris L'Original (1080p),https://edge-fast3.evrideo.tv/bfdbb576-83f7-11f0-9f89-0200170e3e04_1000028043_HLS/manifest.m3u8

☘️国际频道,#genre#
ABC News Live,https://live-manifest.production-public.tubi.io/live/14e4f5f2-9787-4c49-8554-f2ad109764a7/playlist.m3u8
LiveNOW from FOX,https://live-manifest.production-public.tubi.io/live/a576cd08-8cbc-43e2-a873-8647b363abcb/playlist.m3u8
BBC News,https://wurlrainbowmedia.global.transmit.live/hls/68c49fa109574e8405506cb6/v1/amcnetworks_bbcnews_1/lg_us/latest/main/hls/playlist.m3u8
BBC News,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News-avc1_3000000=8-mp4a_208000_eng=2.m3u8
Fox News Channel (720p),https://moveonjoy-scan.vercel.app/api/scan?url=https://fl9.moveonjoy.com/FOX_NEWS_CHANNEL/index.m3u8
National Geographic East,https://fl1.moveonjoy.com/National_Geographic/index.m3u8
National Geographic Wild East,https://fl1.moveonjoy.com/Nat_Geo_Wild/index.m3u8
MTV Classic (360p),https://fl1.moveonjoy.com/MTV_CLASSIC/index.m3u8
MTV East,https://fl1.moveonjoy.com/MTV/index.m3u8
MTV Live (720p),https://fl1.moveonjoy.com/MTV_LIVE/index.m3u8
Hindi Hits HD,http://146.59.253.52:8080/hindihitshd/index.m3u8
Aspire,https://fl1.moveonjoy.com/Aspire/index.m3u8
AMC East (1080p),https://fl1.moveonjoy.com/AMC_NETWORK/index.m3u8
Crave 1,https://fl1.moveonjoy.com/CRAVE_1/index.m3u8
Crave 2,https://fl1.moveonjoy.com/CRAVE_2/index.m3u8
Crave 4,https://fl1.moveonjoy.com/CRAVE_4/index.m3u8
Scares by Shudder,https://wurlrainbowmedia.global.transmit.live/hls/68c49e4709574e8405506cb3/v1/amc_scaresbyshudder_1/lg_us/latest/main/hls/playlist.m3u8
Showtime 2 East,https://fl1.moveonjoy.com/SHOWTIME_2/index.m3u8
Showtime East,https://fl1.moveonjoy.com/SHOWTIME/index.m3u8
Showtime Next East,https://fl1.moveonjoy.com/SHOWTIME_NEXT/index.m3u8
Showtime Women East,https://fl1.moveonjoy.com/SHOWTIME_WOMEN/index.m3u8
Starz East,https://fl1.moveonjoy.com/STARZ/index.m3u8
Starz Encore Classic East,https://fl1.moveonjoy.com/STARZ_ENCORE_CLASSIC/index.m3u8
Paramount Network East,https://fl1.moveonjoy.com/PARAMOUNT_NETWORK/index.m3u8
Hallmark Movies Mysteries East,https://fl1.moveonjoy.com/HALLMARK_MOVIES_MYSTERIES/index.m3u8
Disney Junior East,https://fl1.moveonjoy.com/DISNEY_JR/index.m3u8
